# Device: {'path': '/dev/ttyACM0', 'speed': 9600, 'driver': 'u-blox'}
      Date      HMS Lat          Lon            Elev    Speed Nsat Mode  Herr Verr Temp
2023-07-18 03:56:28.100000 28.20975783 -82.36393217    32.70   0.00    6   3   17.0  48.1 67.680  
2023-07-18 03:56:29.100000 28.20975783 -82.36393267    32.90   0.00    6   3   17.0  48.1 67.680  
2023-07-18 03:56:30.200000 28.20975833 -82.36393300    33.20   0.00    6   3   17.0  48.1 67.680  
2023-07-18 03:56:31 28.20975933 -82.36393350    33.40   0.09    6   3   17.0  48.1 66.604  
2023-07-18 03:56:32 28.20976033 -82.36393417    33.60   0.05    6   3   17.0  48.1 67.680  
2023-07-18 03:56:33.100000 28.20976100 -82.36393467    33.70   0.00    6   3   16.8  48.1 67.680  
2023-07-18 03:56:34.100000 28.20976150 -82.36393533    33.90   0.00    6   3   16.8  48.1 67.680  
2023-07-18 03:56:35 28.20976200 -82.36393583    34.10   0.18    6   3   16.8  48.3 68.218  
2023-07-18 03:56:36 28.20976317 -82.36393633    34.20   0.07    6   3   16.8  48.3 68.756  
2023-07-18 03:56:37 28.20976417 -82.36393667    34.30   0.12    6   3   16.8  48.3 67.680  
2023-07-18 03:56:38.100000 28.20976450 -82.36393717    34.50   0.00    6   3   16.8  48.3 67.680  
2023-07-18 03:56:39.100000 28.20976417 -82.36393800    34.50   0.00    6   3   16.8  48.3 67.680  
2023-07-18 03:56:40 28.20976483 -82.36393883    34.60   0.01    6   3   16.8  48.3 68.218  
2023-07-18 03:56:41 28.20976467 -82.36393917    34.70   0.02    6   3   16.8  48.3 68.218  
2023-07-18 03:56:42 28.20976500 -82.36393967    34.90   0.02    6   3   16.8  48.3 66.604  
2023-07-18 03:56:43.100000 28.20976483 -82.36394017    34.80   0.00    6   3   16.8  48.3 67.680  
2023-07-18 03:56:44.100000 28.20976533 -82.36394050    34.90   0.00    6   3   16.8  48.3 67.680  
2023-07-18 03:56:45 28.20976550 -82.36394067    35.00   0.07    6   3   16.8  48.3 68.756  
2023-07-18 03:56:46 28.20976617 -82.36394100    35.10   0.06    6   3   16.8  48.3 68.218  
2023-07-18 03:56:47 28.20976617 -82.36394100    35.10   0.06    6   3   16.8  48.3 67.680  
2023-07-18 03:56:48.100000 28.20976683 -82.36394133    35.20   0.00    6   3   16.7  48.3 68.218  
2023-07-18 03:56:49.100000 28.20976717 -82.36394167    35.30   0.00    6   3   16.7  48.3 68.218  
2023-07-18 03:56:50 28.20976750 -82.36394183    35.40   0.14    6   3   16.7  48.3 67.680  
2023-07-18 03:56:51 28.20976833 -82.36394200    35.50   0.06    6   3   16.7  48.3 67.680  
2023-07-18 03:56:52 28.20976883 -82.36394217    35.60   0.15    6   3   16.7  48.3 68.218  
2023-07-18 03:56:53.100000 28.20976900 -82.36394217    35.70   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:56:54.100000 28.20976933 -82.36394217    35.70   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:56:55.100000 28.20976867 -82.36394217    35.70   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:56:56 28.20976833 -82.36394200    35.70   0.04    6   3   16.7  48.3 67.680  
2023-07-18 03:56:57 28.20976817 -82.36394183    35.70   0.14    6   3   16.7  48.3 67.680  
2023-07-18 03:56:58.100000 28.20976883 -82.36394167    35.70   0.00    6   3   16.7  48.3 68.218  
2023-07-18 03:56:59.100000 28.20976950 -82.36394150    35.70   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:57:00.100000 28.20976983 -82.36394117    35.70   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:57:01 28.20977033 -82.36394100    35.60   0.10    6   3   16.7  48.3 67.680  
2023-07-18 03:57:02 28.20977117 -82.36394117    35.50   0.09    6   3   16.7  48.3 67.680  
2023-07-18 03:57:03.100000 28.20977233 -82.36394150    35.60   0.00    6   3   16.7  48.3 68.218  
2023-07-18 03:57:04.100000 28.20977317 -82.36394183    35.50   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:57:05.100000 28.20977400 -82.36394200    35.50   0.00    6   3   16.7  48.3 68.218  
2023-07-18 03:57:06 28.20977433 -82.36394233    35.50   0.07    6   3   16.7  48.3 67.680  
2023-07-18 03:57:07 28.20977500 -82.36394267    35.60   0.17    6   3   16.7  48.3 67.680  
2023-07-18 03:57:08.100000 28.20977600 -82.36394283    35.60   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:57:09.100000 28.20977700 -82.36394283    35.50   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:57:10.100000 28.20977817 -82.36394267    35.40   0.00    6   3   16.7  48.3 67.680  
2023-07-18 03:57:11 28.20977900 -82.36394267    35.30   0.19    6   3   16.7  48.3 67.680  
2023-07-18 03:57:12 28.20977967 -82.36394250    35.30   0.03    6   3   16.7  48.3 68.218  
2023-07-18 03:57:13 28.20978033 -82.36394250    35.30   0.08    6   3   16.7  48.3 67.680  
2023-07-18 03:57:14.100000 28.20978050 -82.36394217    35.10   0.00    6   3   16.7  48.5 68.218  
2023-07-18 03:57:15.100000 28.20978050 -82.36394200    35.00   0.00    6   3   16.7  48.5 67.680  
2023-07-18 03:57:16 28.20978050 -82.36394200    34.90   0.02    6   3   16.7  48.5 67.680  
2023-07-18 03:57:17 28.20978117 -82.36394200    34.80   0.02    6   3   16.7  48.5 67.680  
2023-07-18 03:57:18 28.20978133 -82.36394183    34.70   0.04    6   3   16.7  48.5 67.680  
2023-07-18 03:57:19.100000 28.20978100 -82.36394183    34.60   0.00    6   3   16.7  48.5 67.680  
2023-07-18 03:57:20.100000 28.20978117 -82.36394183    34.60   0.00    6   3   16.7  48.5 68.218  
2023-07-18 03:57:21 28.20978150 -82.36394217    34.60   0.07    6   3   16.7  48.5 67.680  
2023-07-18 03:57:22 28.20978183 -82.36394183    34.50   0.03    6   3   16.7  48.5 68.756  
2023-07-18 03:57:23 28.20978217 -82.36394183    34.50   0.12    6   3   16.7  48.5 68.756  
2023-07-18 03:57:24.100000 28.20978250 -82.36394167    34.60   0.00    6   3   16.7  48.5 68.218  
2023-07-18 03:57:25.100000 28.20978300 -82.36394133    34.60   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:26.100000 28.20978333 -82.36394100    34.70   0.00    6   3   16.7  48.5 68.218  
2023-07-18 03:57:27 28.20978350 -82.36394100    34.70   0.07    6   3   16.7  48.5 67.680  
2023-07-18 03:57:28 28.20978383 -82.36394100    34.80   0.01    6   3   16.7  48.5 68.218  
2023-07-18 03:57:29.100000 28.20978400 -82.36394100    34.80   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:30.100000 28.20978400 -82.36394100    34.90   0.00    6   3   16.7  48.5 68.218  
2023-07-18 03:57:31.100000 28.20978417 -82.36394117    34.90   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:32 28.20978400 -82.36394133    35.00   0.10    6   3   16.7  48.5 68.756  
2023-07-18 03:57:33 28.20978383 -82.36394133    35.00   0.10    6   3   16.7  48.5 67.680  
2023-07-18 03:57:34.100000 28.20978300 -82.36394150    35.00   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:35.100000 28.20978250 -82.36394167    34.90   0.00    6   3   16.7  48.5 68.218  
2023-07-18 03:57:36.100000 28.20978250 -82.36394183    34.90   0.00    6   3   16.7  48.5 67.680  
2023-07-18 03:57:37 28.20978250 -82.36394183    34.90   0.04    6   3   16.7  48.5 68.218  
2023-07-18 03:57:38 28.20978217 -82.36394200    34.90   0.01    6   3   16.7  48.5 67.680  
2023-07-18 03:57:39 28.20978150 -82.36394233    34.90   0.01    6   3   16.7  48.5 68.218  
2023-07-18 03:57:40.100000 28.20978083 -82.36394283    34.80   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:41.100000 28.20978050 -82.36394300    34.90   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:42.100000 28.20977983 -82.36394333    34.90   0.00    6   3   16.7  48.5 68.218  
2023-07-18 03:57:43 28.20977950 -82.36394367    34.90   0.08    6   3   16.7  48.5 68.756  
2023-07-18 03:57:44 28.20977883 -82.36394433    34.90   0.11    6   3   16.7  48.5 68.756  
2023-07-18 03:57:45.100000 28.20977800 -82.36394500    34.80   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:46.100000 28.20977750 -82.36394533    34.80   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:47.100000 28.20977700 -82.36394567    34.70   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:48 28.20977633 -82.36394600    34.60   0.03    6   3   16.7  48.5 68.218  
2023-07-18 03:57:49 28.20977567 -82.36394617    34.50   0.01    6   3   16.7  48.5 68.756  
2023-07-18 03:57:50 28.20977467 -82.36394617    34.40   0.09    6   3   16.7  48.5 68.756  
2023-07-18 03:57:51.100000 28.20977417 -82.36394633    34.20   0.00    6   3   16.7  48.5 68.756  
2023-07-18 03:57:52.100000 28.20977367 -82.36394633    34.00   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:57:53 28.20977317 -82.36394650    33.90   0.01    6   3   16.7  48.8 68.756  
2023-07-18 03:57:54 28.20977267 -82.36394683    33.80   0.07    6   3   16.7  48.8 68.756  
2023-07-18 03:57:55 28.20977233 -82.36394717    33.70   0.03    6   3   16.7  48.8 68.756  
2023-07-18 03:57:56.100000 28.20977150 -82.36394767    33.50   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:57:57.100000 28.20977100 -82.36394783    33.30   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:57:58 28.20977083 -82.36394783    33.20   0.07    6   3   16.7  48.8 68.218  
2023-07-18 03:57:59 28.20977017 -82.36394817    33.10   0.01    6   3   16.7  48.8 68.756  
2023-07-18 03:58:00 28.20976967 -82.36394833    32.80   0.07    6   3   16.7  48.8 68.756  
2023-07-18 03:58:01.100000 28.20976900 -82.36394850    32.70   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:02.100000 28.20976900 -82.36394850    32.50   0.00    6   3   16.7  48.8 67.680  
2023-07-18 03:58:03.100000 28.20976900 -82.36394867    32.20   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:04 28.20976900 -82.36394850    32.10   0.04    6   3   16.7  48.8 68.218  
2023-07-18 03:58:05 28.20976867 -82.36394867    32.00   0.09    6   3   16.7  48.8 68.756  
2023-07-18 03:58:06.100000 28.20976817 -82.36394867    31.80   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:07.100000 28.20976767 -82.36394867    31.60   0.00    6   3   16.7  48.8 68.218  
2023-07-18 03:58:08.100000 28.20976717 -82.36394900    31.40   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:09 28.20976700 -82.36394917    31.20   0.08    6   3   16.7  48.8 68.756  
2023-07-18 03:58:10 28.20976650 -82.36394967    30.90   0.06    6   3   16.7  48.8 68.756  
2023-07-18 03:58:11.100000 28.20976617 -82.36394983    30.60   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:12.100000 28.20976583 -82.36395000    30.50   0.00    6   3   16.6  48.8 68.756  
2023-07-18 03:58:13.100000 28.20976550 -82.36395033    30.10   0.00    6   3   16.6  48.8 68.756  
2023-07-18 03:58:14 28.20976500 -82.36395050    29.80   0.03    6   3   16.6  48.8 68.218  
2023-07-18 03:58:15 28.20976417 -82.36395083    29.30   0.08    6   3   16.6  48.8 68.756  
2023-07-18 03:58:16.100000 28.20976400 -82.36395150    28.90   0.00    6   3   16.6  48.8 68.218  
2023-07-18 03:58:17.100000 28.20976400 -82.36395217    28.50   0.00    6   3   16.6  48.8 68.756  
2023-07-18 03:58:18.100000 28.20976417 -82.36395283    28.10   0.00    6   3   16.6  48.8 68.756  
2023-07-18 03:58:19 28.20976333 -82.36395333    27.70   0.03    6   3   16.6  48.8 68.756  
2023-07-18 03:58:20 28.20976250 -82.36395383    27.40   0.04    6   3   16.6  48.8 67.680  
2023-07-18 03:58:21.100000 28.20976183 -82.36395450    27.00   0.00    6   3   16.6  48.8 68.756  
2023-07-18 03:58:22.100000 28.20976133 -82.36395517    26.70   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:23 28.20976083 -82.36395550    26.40   0.07    6   3   16.7  48.8 68.756  
2023-07-18 03:58:24 28.20976083 -82.36395583    26.20   0.02    6   3   16.7  48.8 68.218  
2023-07-18 03:58:25 28.20976067 -82.36395583    26.00   0.07    6   3   16.7  48.8 67.680  
2023-07-18 03:58:26.100000 28.20976017 -82.36395567    25.70   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:27.100000 28.20976033 -82.36395567    25.60   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:28 28.20976056 -82.36395590    25.39   0.00    6   3   16.7  48.8 68.756  
2023-07-18 03:58:29 28.20976050 -82.36395600    25.40   0.00    6   3   16.7  48.8 67.680  
2023-07-18 03:58:30 28.20976017 -82.36395600    25.30   0.05    6   3   16.7  49.0 67.680  
2023-07-18 03:58:31.100000 28.20976000 -82.36395633    25.20   0.00    6   3   16.7  49.0 68.756  
2023-07-18 03:58:32.100000 28.20976000 -82.36395617    25.10   0.00    6   3   16.7  49.0 68.756  
2023-07-18 03:58:33 28.20975967 -82.36395633    24.90   0.03    6   3   16.7  49.0 68.756  
2023-07-18 03:58:34 28.20975950 -82.36395650    24.90   0.05    6   3   16.7  49.0 68.756  
2023-07-18 03:58:35 28.20975933 -82.36395667    24.90   0.02    6   3   16.7  49.0 68.756  
2023-07-18 03:58:36.100000 28.20975917 -82.36395683    24.80   0.00    6   3   16.7  49.0 68.756  
2023-07-18 03:58:37.100000 28.20975917 -82.36395683    24.70   0.00    6   3   16.7  49.0 68.756  
2023-07-18 03:58:38 28.20975983 -82.36395633    24.60   0.03    6   3   16.7  49.0 68.756  
2023-07-18 03:58:39 28.20976050 -82.36395633    24.40   0.03    6   3   16.7  49.0 68.756  
2023-07-18 03:58:40 28.20976100 -82.36395633    24.30   0.12    6   3   16.8  49.0 68.218  
2023-07-18 03:58:41.100000 28.20976017 -82.36395650    24.40   0.00    6   3   16.8  49.0 68.756  
2023-07-18 03:58:42.100000 28.20976017 -82.36395633    24.40   0.00    6   3   16.8  49.0 68.756  
2023-07-18 03:58:43 28.20976017 -82.36395617    24.40   0.02    6   3   16.8  49.0 68.756  
2023-07-18 03:58:44 28.20976000 -82.36395600    24.40   0.09    6   3   16.8  49.0 68.756  
2023-07-18 03:58:45.100000 28.20976033 -82.36395550    24.40   0.00    6   3   16.8  49.0 69.294  
2023-07-18 03:58:46.100000 28.20976083 -82.36395500    24.30   0.00    6   3   16.8  49.0 68.756  
2023-07-18 03:58:47.100000 28.20976150 -82.36395450    24.30   0.00    6   3   16.8  49.0 67.680  
2023-07-18 03:58:48 28.20976200 -82.36395367    24.20   0.05    6   3   16.8  49.0 68.756  
2023-07-18 03:58:49 28.20976233 -82.36395333    24.30   0.03    6   3   16.8  49.0 69.294  
2023-07-18 03:58:50.100000 28.20976267 -82.36395283    24.50   0.00    6   3   16.8  49.0 68.756  
2023-07-18 03:58:51.100000 28.20976367 -82.36395233    24.50   0.00    6   3   16.8  49.0 68.756  
2023-07-18 03:58:52.100000 28.20976467 -82.36395167    24.40   0.00    6   3   16.8  49.0 68.756  
2023-07-18 03:58:53 28.20976517 -82.36395133    24.40   0.08    6   3   16.8  49.0 68.756  
2023-07-18 03:58:54 28.20976633 -82.36395067    24.30   0.02    6   3   16.8  49.0 68.756  
2023-07-18 03:58:55 28.20976733 -82.36394983    24.30   0.03    6   3   16.8  49.0 68.218  
2023-07-18 03:58:56.100000 28.20976783 -82.36394917    24.30   0.00    6   3   16.8  49.0 68.756  
2023-07-18 03:58:57.100000 28.20976833 -82.36394867    24.20   0.00    6   3   16.8  49.0 67.680  
2023-07-18 03:58:58 28.20976900 -82.36394833    24.20   0.03    6   3   16.8  49.0 68.756  
2023-07-18 03:58:59 28.20976950 -82.36394800    24.20   0.04    6   3   16.8  49.0 68.756  
2023-07-18 03:59:00.100000 28.20977017 -82.36394767    24.20   0.00    5   3   17.1  76.8 68.756  
2023-07-18 03:59:01.100000 28.20977067 -82.36394700    24.20   0.00    5   3   17.1  76.8 68.756  
2023-07-18 03:59:02.100000 28.20977117 -82.36394633    24.40   0.00    5   3   17.1  76.8 68.756  
2023-07-18 03:59:03 28.20977167 -82.36394600    24.50   0.06    5   3   17.1  76.8 68.756  
2023-07-18 03:59:04 28.20977250 -82.36394567    24.40   0.04    5   3   17.1  76.8 68.218  
2023-07-18 03:59:05 28.20977350 -82.36394533    24.30   0.04    5   3   17.1  76.8 69.294  
2023-07-18 03:59:06.100000 28.20977450 -82.36394500    24.30   0.00    5   3   17.1  76.8 68.756  
2023-07-18 03:59:07.100000 28.20977550 -82.36394450    24.20   0.00    5   3   17.1  76.8 68.756  
2023-07-18 03:59:08.100000 28.20977650 -82.36394400    24.10   0.00    5   3   17.1  77.0 69.294  
2023-07-18 03:59:09 28.20977750 -82.36394350    24.20   0.08    5   3   17.1  77.0 68.756  
2023-07-18 03:59:10 28.20977850 -82.36394283    24.30   0.10    5   3   17.1  77.0 69.294  
2023-07-18 03:59:11.100000 28.20977933 -82.36394233    24.50   0.00    5   3   17.1  77.0 68.756  
2023-07-18 03:59:12.100000 28.20977983 -82.36394167    24.50   0.00    5   3   17.2  77.0 68.756  
2023-07-18 03:59:13.100000 28.20978050 -82.36394117    24.50   0.00    5   3   17.2  77.0 67.680  
2023-07-18 03:59:14 28.20978117 -82.36394083    24.60   0.02    5   3   17.2  77.0 68.756  
2023-07-18 03:59:15 28.20978183 -82.36394017    24.60   0.06    5   3   17.2  77.0 68.756  
2023-07-18 03:59:16.100000 28.20978267 -82.36393950    24.70   0.00    5   3   17.2  77.0 68.218  
2023-07-18 03:59:17.100000 28.20978350 -82.36393850    24.70   0.00    6   3   16.9  49.2 68.756  
2023-07-18 03:59:18 28.20978417 -82.36393767    24.70   0.08    5   3   16.9  77.0 68.756  
2023-07-18 03:59:19 28.20978483 -82.36393700    24.80   0.07    5   3   17.2  77.0 68.756  
2023-07-18 03:59:20 28.20978583 -82.36393633    24.90   0.01    5   3   17.2  77.0 68.756  
2023-07-18 03:59:21.100000 28.20978683 -82.36393583    24.90   0.00    5   3   17.2  77.0 69.294  
2023-07-18 03:59:22.100000 28.20978733 -82.36393517    25.00   0.00    5   3   17.2  77.0 68.756  
2023-07-18 03:59:23 28.20978800 -82.36393467    24.90   0.04    5   3   17.2  77.0 68.756  
2023-07-18 03:59:24 28.20978833 -82.36393417    25.00   0.04    5   3   17.2  77.0 68.756  
2023-07-18 03:59:25.100000 28.20978917 -82.36393383    25.00   0.00    5   3   17.2  77.3 68.756  
2023-07-18 03:59:26.100000 28.20978967 -82.36393350    25.10   0.00    5   3   17.2  77.3 68.756  
2023-07-18 03:59:27.100000 28.20979017 -82.36393317    25.20   0.00    5   3   17.2  77.3 68.756  
2023-07-18 03:59:28 28.20979050 -82.36393283    25.30   0.07    5   3   17.2  77.3 69.294  
2023-07-18 03:59:29 28.20979100 -82.36393233    25.40   0.01    5   3   17.2  77.3 68.756  
2023-07-18 03:59:30.100000 28.20979167 -82.36393200    25.40   0.00    5   3   17.2  77.3 68.756  
2023-07-18 03:59:31.100000 28.20979217 -82.36393150    25.50   0.00    6   3   16.7  49.2 68.756  
2023-07-18 03:59:32.100000 28.20979233 -82.36393133    25.60   0.00    6   3   16.7  49.2 69.294  
2023-07-18 03:59:33 28.20979250 -82.36393083    25.80   0.06    6   3   16.7  49.2 69.294  
2023-07-18 03:59:34 28.20979267 -82.36393067    26.00   0.05    6   3   16.7  49.2 69.294  
2023-07-18 03:59:35.100000 28.20979300 -82.36393033    26.20   0.00    6   3   16.7  49.2 68.756  
2023-07-18 03:59:36.100000 28.20979350 -82.36393017    26.40   0.00    6   3   16.6  49.2 68.756  
2023-07-18 03:59:37.100000 28.20979367 -82.36393000    26.60   0.00    6   3   16.6  49.2 69.294  
2023-07-18 03:59:38 28.20979383 -82.36393000    26.70   0.07    6   3   16.6  49.2 69.294  
2023-07-18 03:59:39 28.20979383 -82.36392983    26.70   0.04    6   3   16.5  49.2 68.756  
2023-07-18 03:59:40.100000 28.20979333 -82.36392983    26.80   0.00    6   3   16.5  49.2 68.756  
2023-07-18 03:59:41.100000 28.20979333 -82.36392967    27.00   0.00    6   3   16.5  49.5 68.756  
2023-07-18 03:59:42.100000 28.20979350 -82.36393000    27.10   0.00    6   3   16.5  49.5 68.756  
2023-07-18 03:59:43 28.20979367 -82.36393000    27.30   0.04    6   3   16.5  49.5 68.756  
2023-07-18 03:59:44 28.20979383 -82.36393017    27.50   0.09    6   3   16.5  49.5 68.756  
2023-07-18 03:59:45 28.20979400 -82.36393000    27.50   0.05    6   3   16.5  49.5 69.294  
2023-07-18 03:59:46.100000 28.20979467 -82.36393017    27.60   0.00    6   3   16.5  49.5 69.294  
2023-07-18 03:59:47.100000 28.20979500 -82.36393033    27.60   0.00    6   3   16.5  49.5 69.294  
2023-07-18 03:59:48 28.20979450 -82.36393083    27.60   0.11    6   3   16.5  49.5 69.294  
2023-07-18 03:59:49 28.20979433 -82.36393100    27.60   0.05    6   3   16.5  49.5 68.756  
