# Device: {'path': '/dev/ttyACM0', 'speed': 9600, 'driver': 'u-blox'}
      Date      HMS Lat          Lon            Elev    Speed Nsat Mode  Herr Verr Temp
2023-07-18 12:02:47.100000 28.20972517 -82.36390633    43.30   0.00    6   3   14.6  63.2 65.528  
2023-07-18 12:02:48.100000 28.20972517 -82.36390700    43.10   0.00    6   3   14.6  63.2 65.528  
2023-07-18 12:02:49 28.20972533 -82.36390767    43.00   0.00    6   3   14.6  63.2 66.604  
2023-07-18 12:02:50 28.20972517 -82.36390817    42.90   0.00    6   3   14.6  63.2 65.528  
2023-07-18 12:02:51.100000 28.20972550 -82.36390933    42.70   0.00    6   3   14.6  63.2 66.604  
2023-07-18 12:02:52.100000 28.20972533 -82.36390967    42.60   0.00    6   3   14.6  63.2 66.066  
2023-07-18 12:02:53 28.20972517 -82.36391050    42.50   0.00    6   3   14.6  63.2 65.528  
2023-07-18 12:02:54 28.20972517 -82.36391133    42.40   0.00    6   3   14.6  63.2 66.066  
2023-07-18 12:02:55 28.20972500 -82.36391183    42.30   0.00    6   3   14.6  63.2 66.066  
2023-07-18 12:02:56.100000 28.20972467 -82.36391250    42.20   0.00    6   3   14.6  63.2 66.066  
2023-07-18 12:02:57.100000 28.20972450 -82.36391333    42.10   0.00    6   3   14.6  63.2 65.528  
2023-07-18 12:02:58.100000 28.20972450 -82.36391417    41.80   0.00    6   3   14.6  63.0 65.528  
2023-07-18 12:02:59 28.20972450 -82.36391483    41.60   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:00 28.20972450 -82.36391517    41.40   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:01 28.20972450 -82.36391600    41.40   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:02.100000 28.20972417 -82.36391667    41.30   0.00    6   3   14.6  63.0 65.528  
2023-07-18 12:03:03.100000 28.20972400 -82.36391733    41.20   0.00    6   3   14.6  63.0 66.604  
2023-07-18 12:03:04 28.20972367 -82.36391783    41.10   0.00    6   3   14.6  63.0 65.528  
2023-07-18 12:03:05 28.20972333 -82.36391850    41.00   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:06 28.20972317 -82.36391950    40.90   0.00    6   3   14.6  63.0 66.604  
2023-07-18 12:03:07.100000 28.20972300 -82.36392017    40.90   0.00    6   3   14.6  63.0 65.528  
2023-07-18 12:03:08.100000 28.20972250 -82.36392083    40.90   0.00    6   3   14.6  63.0 65.528  
2023-07-18 12:03:09 28.20972233 -82.36392150    40.90   0.00    6   3   14.6  63.0 66.604  
2023-07-18 12:03:10 28.20972200 -82.36392217    40.80   0.00    6   3   14.6  63.0 65.528  
2023-07-18 12:03:11 28.20972167 -82.36392250    40.70   0.00    6   3   14.6  63.0 65.528  
2023-07-18 12:03:12.100000 28.20972083 -82.36392250    40.90   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:13.100000 28.20972100 -82.36392317    40.60   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:14 28.20972100 -82.36392383    40.50   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:15 28.20972083 -82.36392400    40.40   0.00    6   3   14.6  63.0 66.604  
2023-07-18 12:03:16 28.20972033 -82.36392400    40.40   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:17.100000 28.20971983 -82.36392383    40.50   0.00    6   3   14.6  63.0 65.528  
2023-07-18 12:03:18.100000 28.20971950 -82.36392400    40.50   0.00    6   3   14.6  63.0 66.066  
2023-07-18 12:03:19 28.20971917 -82.36392433    40.50   0.00    6   3   14.6  63.0 66.604  
2023-07-18 12:03:20 28.20971917 -82.36392500    40.40   0.00    6   3   14.6  63.0 66.604  
2023-07-18 12:03:21 28.20971883 -82.36392500    40.30   0.00    6   3   14.6  62.8 66.066  
2023-07-18 12:03:22.100000 28.20971883 -82.36392517    40.10   0.00    6   3   14.6  62.8 66.066  
2023-07-18 12:03:23.100000 28.20971883 -82.36392550    40.00   0.00    6   3   14.6  62.8 65.528  
2023-07-18 12:03:24.100000 28.20971883 -82.36392600    39.90   0.00    6   3   14.6  62.8 66.066  
2023-07-18 12:03:25 28.20971900 -82.36392650    39.70   0.00    6   3   14.6  62.8 66.604  
2023-07-18 12:03:26 28.20971917 -82.36392683    39.50   0.00    6   3   14.6  62.8 66.604  
2023-07-18 12:03:27.100000 28.20971950 -82.36392717    39.40   0.00    6   3   14.6  62.8 65.528  
2023-07-18 12:03:28.100000 28.20971950 -82.36392717    39.30   0.00    6   3   14.6  62.8 65.528  
2023-07-18 12:03:29.100000 28.20971933 -82.36392733    39.20   0.00    6   3   14.6  62.8 66.604  
2023-07-18 12:03:30 28.20971967 -82.36392783    39.00   0.00    6   3   14.6  62.8 66.604  
2023-07-18 12:03:31 28.20971967 -82.36392833    38.90   0.00    6   3   14.6  62.8 65.528  
2023-07-18 12:03:32.100000 28.20972000 -82.36392917    38.70   0.00    6   3   14.6  62.8 66.604  
2023-07-18 12:03:33.100000 28.20972017 -82.36392983    38.60   0.00    6   3   14.6  62.8 66.066  
2023-07-18 12:03:34.100000 28.20972067 -82.36393050    38.40   0.00    6   3   14.6  62.8 66.066  
2023-07-18 12:03:35 28.20972067 -82.36393083    38.40   0.00    6   3   14.7  62.8 66.604  
2023-07-18 12:03:36 28.20972050 -82.36393083    38.50   0.00    6   3   14.7  62.8 66.604  
2023-07-18 12:03:37.100000 28.20972050 -82.36393083    38.50   0.00    6   3   14.7  62.8 66.604  
2023-07-18 12:03:38.100000 28.20972050 -82.36393117    38.50   0.00    6   3   14.7  62.8 66.604  
2023-07-18 12:03:39.200000 28.20972033 -82.36393117    38.50   0.00    6   3   14.7  62.8 66.066  
2023-07-18 12:03:40 28.20972033 -82.36393117    38.50   0.00    6   3   14.6  62.8 66.604  
2023-07-18 12:03:41 28.20972000 -82.36393100    38.70   0.00    6   3   14.6  62.8 66.066  
2023-07-18 12:03:42.100000 28.20972000 -82.36393100    38.80   0.00    6   3   14.6  62.8 66.604  
2023-07-18 12:03:43.100000 28.20971983 -82.36393067    38.80   0.00    6   3   14.6  62.8 66.066  
2023-07-18 12:03:44 28.20971967 -82.36393050    38.90   0.00    6   3   14.6  62.6 66.604  
2023-07-18 12:03:45 28.20971983 -82.36393033    39.00   0.00    6   3   14.6  62.6 66.604  
2023-07-18 12:03:46 28.20971933 -82.36393000    39.20   0.00    6   3   14.6  62.6 66.604  
2023-07-18 12:03:47.100000 28.20971950 -82.36393017    39.20   0.00    6   3   14.6  62.6 66.604  
2023-07-18 12:03:48.100000 28.20971917 -82.36392983    39.40   0.00    6   3   14.6  62.6 66.604  
2023-07-18 12:03:49.200000 28.20971933 -82.36392967    39.40   0.00    6   3   14.6  62.6 65.528  
2023-07-18 12:03:50 28.20971917 -82.36392967    39.50   0.00    6   3   14.6  62.6 66.604  
2023-07-18 12:03:51 28.20971950 -82.36392950    39.40   0.00    6   3   14.6  62.6 66.066  
2023-07-18 12:03:52.100000 28.20971950 -82.36392933    39.40   0.00    6   3   14.6  62.6 66.604  
2023-07-18 12:03:53.100000 28.20971950 -82.36392933    39.40   0.00    6   3   14.6  62.6 66.066  
2023-07-18 12:03:54.100000 28.20971950 -82.36392950    39.50   0.00    6   3   14.6  62.6 66.066  
2023-07-18 12:03:55 28.20971950 -82.36392967    39.60   0.00    6   3   14.6  62.6 66.604  
2023-07-18 12:03:56 28.20971933 -82.36392983    39.70   0.00    6   3   14.6  62.6 66.066  
2023-07-18 12:03:57.100000 28.20971950 -82.36392983    39.70   0.00    6   3   14.7  62.6 66.066  
2023-07-18 12:03:58.100000 28.20971967 -82.36393000    39.80   0.00    6   3   14.7  62.6 66.604  
2023-07-18 12:03:59 28.20971967 -82.36392983    39.80   0.00    6   3   14.7  62.6 66.604  
2023-07-18 12:04:00 28.20971967 -82.36392983    39.80   0.00    6   3   14.7  62.6 66.604  
2023-07-18 12:04:01.100000 28.20971950 -82.36393017    39.90   0.00    6   3   14.7  62.6 66.604  
2023-07-18 12:04:02.100000 28.20971950 -82.36393067    40.00   0.00    6   3   14.7  62.6 66.604  
2023-07-18 12:04:03.100000 28.20971933 -82.36393100    40.20   0.00    6   3   14.7  62.6 66.604  
2023-07-18 12:04:04 28.20971933 -82.36393100    40.30   0.00    6   3   14.7  62.6 66.604  
2023-07-18 12:04:05 28.20971900 -82.36393100    40.50   0.00    6   3   14.7  62.6 66.604  
2023-07-18 12:04:06 28.20971900 -82.36393100    40.60   0.00    6   3   14.7  62.6 66.066  
2023-07-18 12:04:07.100000 28.20971883 -82.36393083    40.70   0.00    6   3   14.7  62.6 66.066  
2023-07-18 12:04:08.100000 28.20971867 -82.36393117    40.90   0.00    6   3   14.7  62.3 66.066  
2023-07-18 12:04:09 28.20971850 -82.36393117    41.10   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:10 28.20971850 -82.36393117    41.20   0.00    6   3   14.7  62.3 66.066  
2023-07-18 12:04:11.100000 28.20971833 -82.36393117    41.30   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:12.100000 28.20971800 -82.36393083    41.50   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:13 28.20971783 -82.36393100    41.60   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:14 28.20971767 -82.36393117    41.60   0.00    6   3   14.7  62.3 67.142  
2023-07-18 12:04:15 28.20971767 -82.36393133    41.70   0.00    6   3   14.7  62.3 67.142  
2023-07-18 12:04:16.100000 28.20971767 -82.36393133    41.70   0.00    6   3   14.6  62.3 66.604  
2023-07-18 12:04:17.100000 28.20971750 -82.36393133    41.80   0.00    6   3   14.6  62.3 66.604  
2023-07-18 12:04:18 28.20971750 -82.36393133    41.80   0.00    6   3   14.6  62.3 66.604  
2023-07-18 12:04:19 28.20971733 -82.36393100    41.90   0.00    6   3   14.6  62.3 66.604  
2023-07-18 12:04:20 28.20971717 -82.36393083    42.00   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:21.100000 28.20971700 -82.36393050    42.10   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:22.100000 28.20971650 -82.36393000    42.30   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:23.200000 28.20971633 -82.36392933    42.50   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:24 28.20971650 -82.36392883    42.50   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:25 28.20971633 -82.36392833    42.50   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:26.100000 28.20971650 -82.36392817    42.50   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:27.100000 28.20971650 -82.36392833    42.50   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:28 28.20971633 -82.36392867    42.60   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:29 28.20971633 -82.36392867    42.70   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:30 28.20971633 -82.36392817    42.70   0.00    6   3   14.7  62.3 66.604  
2023-07-18 12:04:31.100000 28.20971617 -82.36392767    42.90   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:32.100000 28.20971583 -82.36392717    43.00   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:33 28.20971567 -82.36392683    43.10   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:34 28.20971533 -82.36392617    43.20   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:35 28.20971483 -82.36392533    43.40   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:36.100000 28.20971483 -82.36392433    43.40   0.00    6   3   14.7  62.1 66.066  
2023-07-18 12:04:37.100000 28.20971450 -82.36392333    43.60   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:38 28.20971400 -82.36392250    43.80   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:39 28.20971367 -82.36392133    44.00   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:40.100000 28.20971317 -82.36392017    44.20   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:41.100000 28.20971283 -82.36391917    44.40   0.00    6   3   14.7  62.1 67.142  
2023-07-18 12:04:42.100000 28.20971283 -82.36391833    44.50   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:43 28.20971267 -82.36391750    44.50   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:44 28.20971233 -82.36391667    44.70   0.00    6   3   14.7  62.1 66.066  
2023-07-18 12:04:45 28.20971200 -82.36391550    44.90   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:46.100000 28.20971150 -82.36391367    45.20   0.00    6   3   14.7  62.1 66.066  
2023-07-18 12:04:47.100000 28.20971117 -82.36391233    45.50   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:48 28.20971067 -82.36391083    45.80   0.00    6   3   14.7  62.1 65.528  
2023-07-18 12:04:49 28.20971000 -82.36390950    46.10   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:50 28.20970950 -82.36390833    46.40   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:51.100000 28.20970883 -82.36390717    46.70   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:52.100000 28.20970850 -82.36390617    46.90   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:53 28.20970817 -82.36390500    47.10   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:54 28.20970783 -82.36390450    47.30   0.00    6   3   14.7  62.1 66.604  
2023-07-18 12:04:55 28.20970767 -82.36390367    47.40   0.00    6   3   14.7  61.9 66.604  
2023-07-18 12:04:56.100000 28.20970750 -82.36390333    47.60   0.00    6   3   14.7  61.9 66.604  
2023-07-18 12:04:57.100000 28.20970733 -82.36390267    47.70   0.00    6   3   14.7  61.9 66.604  
2023-07-18 12:04:58 28.20970733 -82.36390283    47.70   0.00    6   3   14.7  61.9 66.604  
2023-07-18 12:04:59 28.20970733 -82.36390300    47.70   0.00    6   3   14.7  61.9 66.604  
2023-07-18 12:05:00 28.20970733 -82.36390300    47.80   0.00    6   3   14.7  61.9 66.604  
2023-07-18 12:05:01.100000 28.20970717 -82.36390250    48.00   0.00    6   3   14.7  61.9 67.142  
2023-07-18 12:05:02.100000 28.20970700 -82.36390233    48.10   0.00    6   3   14.7  61.9 67.142  
2023-07-18 12:05:03 28.20970683 -82.36390183    48.20   0.00    6   3   14.6  61.9 67.142  
2023-07-18 12:05:04 28.20970683 -82.36390067    48.30   0.00    6   3   14.6  61.9 66.066  
2023-07-18 12:05:05.100000 28.20970650 -82.36390050    48.60   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:06.100000 28.20970633 -82.36390050    48.70   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:07 28.20970600 -82.36390000    48.90   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:08 28.20970583 -82.36389900    49.10   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:09.100000 28.20970567 -82.36389733    49.30   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:10.100000 28.20970567 -82.36389650    49.40   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:11.100000 28.20970600 -82.36389567    49.30   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:12 28.20970617 -82.36389517    49.30   0.00    6   3   14.6  61.9 67.142  
2023-07-18 12:05:13 28.20970650 -82.36389467    49.30   0.00    6   3   14.6  61.9 67.142  
2023-07-18 12:05:14 28.20970683 -82.36389383    49.30   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:15.100000 28.20970700 -82.36389333    49.30   0.00    6   3   14.6  61.9 67.142  
2023-07-18 12:05:16.100000 28.20970733 -82.36389283    49.20   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:17 28.20970750 -82.36389183    49.30   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:18 28.20970817 -82.36389117    49.10   0.00    6   3   14.6  61.9 66.604  
2023-07-18 12:05:19 28.20970867 -82.36389050    49.00   0.00    6   3   14.6  61.6 67.142  
2023-07-18 12:05:20.100000 28.20970933 -82.36388983    48.80   0.00    6   3   14.6  61.6 66.604  
2023-07-18 12:05:21.100000 28.20971000 -82.36388867    48.70   0.00    6   3   14.6  61.6 66.066  
2023-07-18 12:05:22.100000 28.20971050 -82.36388850    48.60   0.00    6   3   14.6  61.6 65.528  
2023-07-18 12:05:23 28.20971100 -82.36388783    48.50   0.00    6   3   14.6  61.6 66.604  
2023-07-18 12:05:24 28.20971117 -82.36388700    48.60   0.00    6   3   14.6  61.6 66.604  
2023-07-18 12:05:25.100000 28.20971133 -82.36388583    48.60   0.00    6   3   14.6  61.6 66.066  
2023-07-18 12:05:26.100000 28.20971167 -82.36388500    48.50   0.00    6   3   14.6  61.6 66.604  
2023-07-18 12:05:27 28.20971200 -82.36388467    48.30   0.00    6   3   14.7  61.6 66.604  
2023-07-18 12:05:28 28.20971283 -82.36388433    48.20   0.00    6   3   14.7  61.6 67.142  
2023-07-18 12:05:29 28.20971350 -82.36388433    48.00   0.00    6   3   14.7  61.6 66.604  
2023-07-18 12:05:30.100000 28.20971467 -82.36388333    47.50   0.00    6   3   14.7  61.6 66.604  
2023-07-18 12:05:31.100000 28.20971567 -82.36388300    47.20   0.00    6   3   14.7  61.6 66.604  
2023-07-18 12:05:32 28.20971650 -82.36388283    47.00   0.00    6   3   14.7  61.6 67.142  
2023-07-18 12:05:33 28.20971750 -82.36388317    46.80   0.00    6   3   14.7  61.6 67.142  
2023-07-18 12:05:34 28.20971833 -82.36388333    46.30   0.00    6   3   14.7  61.6 66.604  
2023-07-18 12:05:35.100000 28.20971933 -82.36388300    45.90   0.00    6   3   14.7  61.6 67.142  
2023-07-18 12:05:36.100000 28.20972017 -82.36388250    45.50   0.00    6   3   14.7  61.6 66.604  
2023-07-18 12:05:37 28.20972100 -82.36388233    45.30   0.00    6   3   14.7  61.6 66.604  
2023-07-18 12:05:38 28.20972200 -82.36388233    44.90   0.00    5   3   24.3  86.0 66.604  
2023-07-18 12:05:39 28.20972300 -82.36388233    44.60   0.00    5   3   24.3  85.8 66.604  
2023-07-18 12:05:40.100000 28.20972400 -82.36388183    44.30   0.00    5   3   24.3  85.8 67.142  
2023-07-18 12:05:41.100000 28.20972450 -82.36388133    44.10   0.00    5   3   24.3  85.8 67.142  
2023-07-18 12:05:42.100000 28.20972500 -82.36388100    44.00   0.00    5   3   24.3  85.8 66.604  
2023-07-18 12:05:43 28.20972533 -82.36388067    43.80   0.00    5   3   24.3  85.8 66.604  
2023-07-18 12:05:44 28.20972567 -82.36388083    43.90   0.00    6   3   14.7  61.4 66.604  
